img_id,label,xmin,xmax,ymin,ymax
63965,61,206.3,471.14,117.07,277.31
64462,1,171.47,326.79,1.16,320.71
64462,35,203.02,329.66,291.88,378
64495,14,230.83,412.04,40.81,228.49
64499,24,1.08,380.76,151.76,469.96
64499,24,98.16,343.01,187.69,428.22
64718,37,324.54,350.98,55.17,80.8
64718,1,122,434.8,44.91,457.81
64718,43,65.04,143.38,123.88,264.6
64898,1,416.9,524.59,237.13,302.51
64898,42,457.56,561.72,280.43,303.3
64898,42,298.76,378.72,230.7,259.15
64898,1,343.44,398.43,204.39,255.81
65074,65,2.87,424,229.12,616.56
65074,84,322.79,348.09,305.04,320.04
65485,18,387.99,472.98,97.43,178.72
65485,3,7.36,640,34.36,364
65736,37,335.8,357.73,62.18,82.54
65736,1,185.19,376.14,5.82,408.83
65736,43,278.62,393.06,25.36,107.68
66135,7,7.69,500,36.65,351.82
66523,65,1.43,431.93,299.84,627.01
66561,20,187.84,608.43,70.19,369.82
66561,20,53.95,220.36,135.41,391.43
66635,72,105.71,395.87,40.99,313.89
66635,74,508.18,559.86,337.49,373.58
66635,75,407.87,452.74,292.16,311.79
66635,76,232.43,499.46,342.16,461.08
66886,1,118.98,598.76,33.3,426.71
67180,1,102.11,353.8,39.83,524.5
67180,15,50.34,480,307.78,533.57
67315,32,130.11,323.2,3.97,427
67315,1,459.62,640,0.96,422.2
67315,32,520.16,638.84,0,293.91
67315,1,2.11,540.87,0.88,422.61
67406,1,173.24,198.25,252.43,315.47
67406,1,111.04,131.76,258.64,317.08
67406,1,378.95,387.41,276.73,297.17
67406,38,231.63,322.36,193.44,274.17
67534,32,94,260.79,101.47,634.06
67534,1,2.88,295.5,0,640
67534,62,269.21,306,357.66,500.78
67896,85,182.29,478.92,61.3,348.22
68078,18,29,101.51,492.01,626.74
68078,44,273.57,304.32,276.86,347.89
68078,70,176.9,360,346.37,631.13
68078,81,140,311.08,295.49,499.99
68286,65,23.05,550.78,46.28,365.68
68628,1,238.58,490.81,0.77,221.99
68628,41,283.2,396.73,194.4,304.75
68765,76,1.08,574.92,27.04,470.36
68765,74,1.24,156.68,57.35,199.11
68933,24,279.94,493.77,49.41,256.91
68933,24,143.49,269.19,51.83,273.6
68933,24,6.32,140.36,58.95,265.28
69106,24,74.76,257.04,146.29,273.16
69106,24,296.87,434.3,115.19,240.34
69106,24,207.16,309.98,116.11,248.21
69106,24,56.66,188.77,132.35,255.7
69138,10,99.68,258.6,47.31,544.29
69138,8,33.33,106.67,170.83,357.5
69795,64,168.53,420.23,102.08,405.1
69795,86,164.57,339.12,208.21,403.95
70158,24,124.84,408.97,186.55,599.82
70158,24,27.33,159.64,97.8,512
70158,24,15.89,348.17,22.75,285.69
70229,1,453.14,477.62,312.48,381.76
70229,15,7.19,481,204.32,625.71
70229,15,287.84,348.14,365.81,433.13
70229,88,4.99,375.69,262.65,631.69
71451,65,1.44,383,168.03,632.57
71756,23,130.01,322.16,79.04,364.38
71756,23,274.98,438.36,138.07,377.38
71877,1,87.01,346.5,44.21,318.26
71877,41,188.03,359.63,219.42,328.33
71877,10,0,8.25,182.67,209.62
71938,77,255.64,385.08,121.89,291.24
71938,1,0,593.51,0,480
71938,65,48.59,640,1.19,474.07
72281,1,94.71,354.44,15.21,501.67
72281,41,95.18,363.29,436.09,541.31
72813,18,228.8,496.62,133.65,320.65
72813,72,53.93,208.18,30.2,172.58
72813,65,0,640,145.07,474.73
72852,1,324.91,355.58,307.63,384.63
72852,1,291.72,327.53,308.88,384.15
72852,31,331.57,354.4,319.41,352.67
72852,2,133.7,289.85,444.09,598.44
73118,88,107.27,612,44.01,609.25
73118,88,0,273.53,175.1,604.75
73153,77,341.92,355.56,109.77,126.34
73153,1,206.59,397.29,12.64,633.86
73533,77,273.5,359.05,343.68,389.9
73533,77,472.61,543.94,369.57,404.32
73533,1,306.34,640,39.58,473.2
73533,1,6.49,467.08,32.97,480
74457,1,432.78,472.53,157.35,250.57
74457,42,364.82,543.14,186.36,230.53
74860,1,146.68,247.73,238.89,312.77
74860,36,115.9,245.07,304.84,337.89
75393,48,176.43,423.43,322.45,381.01
75393,48,21.73,348.69,172.78,253.43
75393,48,398.83,579.67,129.03,185.73
75393,48,274.26,400.63,116.38,172.97
75456,59,100.98,534.71,59.15,358.24
76211,85,377.49,427.75,181.18,232.51
76261,16,239.58,302.02,342.42,386.45
76261,16,366.37,423.08,177.84,244.2
76731,73,50.18,602.16,31.02,346.7
77595,17,225.9,531.25,84.71,404.42
77595,65,209.64,640,76.04,425
77595,73,0,289.38,2.87,420.22
78032,15,59.71,250.77,320.15,383
78032,9,592.74,639.51,168.66,199.29
78032,15,370.95,487.68,251.55,337.58
78420,17,289.65,639.24,249.72,480
78420,62,397.96,591.61,0.54,155.58
78420,73,0,443.33,2.16,474.61
78426,17,0,275.69,64.42,319.24
78426,67,15.05,500,146.31,330.61
78426,47,267.68,356.4,76.08,165.94
78843,1,122.16,600,3.03,475.46
78843,1,3.24,444.4,189.51,472.12
78843,32,424.79,513.75,349.03,480
79014,55,145.96,264.24,153.88,284.67
79014,1,0,290.4,89.47,445.71
79031,1,61.51,331.31,0.36,370.05
79031,42,0,602.68,261.67,421.3
79144,23,138.02,272.97,141.9,264.92
79144,23,254.38,342.18,179.5,365.83
79188,25,0,451.6,10.07,640
79229,18,108.44,201.38,291.75,342.52
79229,19,202.94,488.16,192.52,348.84
79229,1,331.45,392.47,121.24,280.49
79408,13,39.43,414.5,7.21,406.32
79565,25,219.59,403.72,98.4,336.57
79565,25,127.43,222.03,149.64,324.89
80022,1,279.12,426.32,108.21,426
80022,43,308.04,401.97,241.13,313.03
80022,37,304.92,324.84,247.92,268.54
80057,88,0,381.43,10.24,403.27
80153,18,204.15,291.04,358.8,538.88
80153,1,187.62,305.28,127.92,415.42
80153,35,98.74,400.28,371.59,503.37
80273,1,171.6,379.96,45.58,419.53
80273,36,109.89,491.62,377.87,428
80274,22,184.86,474.59,175.68,401.62
80274,22,71.11,507.94,128.02,397.23
80413,88,224.36,392.63,112.18,263.19
80666,17,64.83,534.49,120.36,538.74
80666,15,195.6,628.49,147.7,623.74
80671,35,201.51,465.38,331.04,377.1
80671,1,219.71,422.22,117.18,369.37
80949,17,26.37,625.45,129.99,365.47
80949,73,3.92,639.85,2.05,408.7
80949,44,549.59,636.77,0,171.86
80949,47,527.82,572.57,0,72.98
81061,63,206.27,615,65.59,255.69
81061,62,94.92,236.92,59.44,278.61
81061,33,367.72,543.11,236.38,338.91
81594,28,194.16,385.44,205.66,399.82
81594,1,168.27,302.02,248.27,631.47
81594,31,174.66,196.87,418.34,477.13
81766,18,472.45,601.58,75.97,146.26
81766,18,30.97,199.35,126.39,249.29
81766,18,230.98,495.43,153.89,456.68
82180,62,0,602.64,0,420.22
82180,88,352.48,430.04,168.57,259.61
82180,88,247.32,356.2,146.9,263.46
82715,1,170.55,306.87,118.96,206.82
82715,42,218.93,332.66,71.45,198.61
82765,73,51.54,330.74,431.1,529.89
82765,65,0,426,287.91,640
82807,18,123.13,516.88,74.06,478.79
82807,62,74.96,473.05,183.53,452.37
82807,67,0,640,405.85,591.1
82807,61,287.37,444.96,483.98,592.13
82846,6,83.85,561.36,171.27,443.26
82846,13,59.86,73.51,176.82,193.19
82846,13,47.24,65.98,184.86,206.8
83113,22,455.74,620.1,124.17,320.62
83113,22,245.01,392.07,196.97,274.89
83540,1,334.29,381.08,241.84,417.05
83540,35,290.51,461.35,402.03,419.02
84431,72,86.59,250.88,70.54,193.5
84431,59,20.13,325.03,257.44,540.76
84477,28,232.29,630.13,36.99,364.71
84477,62,212.91,386.3,240.66,392.26
84477,1,283.28,300.03,215.2,240.97
84664,50,241.41,374.64,380.6,477.5
84664,51,343.82,559.74,79.54,259.7
84664,67,1.37,612,1.37,282.67
84664,48,246.01,362.26,379.3,477.55
85195,48,252.63,639.28,233.92,355.1
85195,61,264.27,484.31,103.37,294.29
85195,67,0,640,91.45,480
85329,1,252.82,598.67,36.41,410.57
85329,32,360.38,446.93,280.14,408.6
85478,23,313.24,525.97,181.27,300.15
85576,70,0,125.56,261.52,400
85665,38,234.94,440.71,231.7,602.73
85772,37,597.75,626.89,275.85,304.08
85772,1,50.63,378.28,68.87,421.36
85772,43,38.38,80.6,11.51,216.86
85772,37,381.64,395.21,293.69,307.68
85823,24,149.69,395.33,0.67,344.19
85823,24,329.35,639.54,0,359.93
85823,24,0,217.36,2.31,341.04
85911,38,193.51,440.71,168.72,279.52
86483,1,425.28,436.34,96.48,109.8
86483,3,436.13,452.38,103.92,110.29
86483,3,478.16,500,105.18,114.09
87244,11,149.1,292.6,164.8,487.67
87244,1,182.8,239.98,0.99,108.31
87244,15,227.72,262.7,63.43,87
87742,86,150.18,214.09,377.82,473.25
87875,11,144.86,298.92,167.8,485.14
88218,10,212.45,315.74,278.56,461.35
88250,22,0,470.89,108.89,419.31
88250,22,310.63,640,122.59,419.9
88265,19,167.02,269.88,260.29,466.67
88269,54,82.09,426.24,307.72,480
88269,54,391.55,618.07,99.24,326.83
88269,50,339.78,586.79,14.02,145.62
88269,51,29.12,566.29,2.16,313.89
88345,85,487.76,624.11,226.4,362.43
88345,1,144.41,417.22,200.96,425
88345,1,0.47,65.96,363.61,425
88485,1,188.07,421.24,0,422.2
88485,34,169.83,286.95,263.46,353.99
88951,18,243.39,292.53,295.92,338.5
88951,1,128.64,234.49,188.28,319.69
88951,15,67.24,168.93,235.33,329.46
88970,37,82.27,94.51,56.45,71.34
88970,1,116.85,296.63,131.46,467.42
88970,43,214.5,281.83,133.5,205.38
89078,1,146.7,368.18,14.38,588.22
89078,36,178.34,349.91,555.67,593.98
89271,17,0,620.7,169.34,517.93
89670,50,0.14,73.7,197,252.62
89670,61,125.02,521.25,116.37,357.76
89670,44,564.63,582.27,175.76,302.75
89697,1,253.32,350.21,233.45,360.5
89697,1,187.81,276.96,246.63,352.62
89697,15,96.33,215.88,287.95,352.59
89697,15,327.07,483.1,282.94,351.92
89761,70,138.38,392.07,317.12,628.47
89880,18,145.5,295.61,13.18,185.24
89880,18,256.47,419.49,42.96,193.5
90003,18,219.44,493.17,213.85,365.78
90003,18,144.48,329.7,205.58,325.82
90003,34,136.04,189.95,248.34,275.29
90062,21,59.98,419.03,126.65,396.04
90108,44,214.42,230.36,224.25,256.59
90108,70,526.38,637.48,254.56,420.67
90108,81,107.08,251.69,253.46,300.75
90155,7,66.68,522.09,169.52,328.33
90208,6,162.92,507.09,36.63,405.86
90208,6,30.92,187.45,105.8,348.32
90208,6,0,57.14,138.24,319.33
90284,1,67.19,586.11,143.09,564.8
90284,43,461.39,578.42,338.28,438.7
90631,5,176.77,457.72,115.73,228.17
90956,1,227.47,307.56,167.08,247.67
90956,35,278.83,320.61,236.1,250.74
91495,1,14.73,240.32,113.03,422.68
91495,1,328.13,583.56,217.11,413.6
91495,1,152.11,339.89,47.27,374.55
91495,40,209.68,293.34,124.31,202.39
91619,13,138.07,255.22,259.57,353.59
91654,50,1.08,212.49,0,235.15
91654,67,1.08,639.64,1.08,480
91654,51,34.73,637.52,0,460.27
91921,24,313.61,601.72,223.04,417.09
91921,24,72.41,233.29,295.97,392.7
92124,70,247.93,360,384.14,630.63
92124,81,212.83,355.39,350.58,425.68
92124,44,325.26,348.63,328.8,386.83
92177,42,259.45,373.76,192.18,261.51
92177,61,133.15,503.98,179.11,542.78
92177,42,186.18,344.1,231.06,290.91
92839,23,79,640,23.24,511.19
93261,1,55.87,261.57,33.65,241.04
93261,1,328.65,499.72,243.54,370.79
93261,38,150.68,363.15,112.37,328.23
93261,1,65.72,264.41,71.78,238.23
93965,24,57.38,430.36,94.27,423.19
93965,24,421.06,551.61,44.31,218.84
94326,15,15.73,283.15,222.47,383.15
94326,1,38.12,208.52,131.91,433.48
94336,17,141.63,388.75,15.17,289.03
94336,81,15.83,488.24,62.76,323.78
94852,22,132.29,442.46,118.55,401.5
94852,22,237.33,333.33,248,409.33
95069,85,263.57,285.47,218.62,237.6
95786,47,234.62,461.59,163.51,334
95786,47,184.86,447.42,0,198.26
95786,86,0,232.22,31.48,291.59
95786,86,183.44,447.35,0,195.55
95843,6,130.79,566.11,63.32,395.54
95899,13,18.3,284.13,78.51,312.05
96001,28,0,640,196.21,378.51
96001,84,296.76,585.87,0.8,182.69
96001,51,42.28,181.72,58.11,156.15
96427,1,242.97,397.99,91.65,427
96427,1,1.92,74.84,39.41,421.31
96427,43,64.71,201.96,176.74,240.03
96427,1,295.54,351.2,0,137.22
96493,63,2.86,426,0,640
96493,1,122.52,412.25,2.16,395.68
96493,75,113.86,225.62,346.67,386.83
96549,5,62.46,628.58,11.42,168.56
96825,1,289.54,355.39,239.99,403.5
96825,27,316.86,355.4,253.91,283.89
96825,35,274.92,367.94,380.98,408.02
96960,23,24.71,435.03,117.08,417.85
97230,22,83.37,327.45,168.87,343.95
97230,22,367.55,588.27,195,279.85
97278,1,84.86,330.33,77.43,576.54
97278,36,0,399.8,542.24,593.48
98261,16,20.5,216,28.63,145.63
98261,16,193,319.5,64.8,173.8
98520,5,85.21,615.91,129.44,285.84
98520,8,0.13,26.4,298.42,351.87
98520,8,85.59,188.81,259.73,285.62
98633,61,27.33,399.82,189.84,591.1
98839,72,50.7,569.53,59.4,414.27
98839,17,112.27,399.66,113.92,474.44
98839,51,431.27,492.54,274.67,298.24
99024,1,1.09,340.56,0.82,204.28
99024,38,51.25,510.07,118.36,408.78
99024,87,603.63,640,359.94,460.76
99182,65,360.9,497.64,173.42,327.35
99182,1,184.64,378.28,0.75,282.21
99182,84,56.29,391.79,88.34,334
99242,1,290.06,412.6,78.5,287.19
99242,35,315.05,431.7,267.32,299.28
100428,32,283.57,473.35,235.29,258.46
100428,1,261.5,620.09,100.07,484.04
100428,1,119.43,249.92,85.7,484.92
100428,32,185.37,268.12,242.56,422.41
100489,16,82.4,307.64,74.16,362.58
100582,67,1,640,1,418.96
100582,48,337,575.4,0.64,34.15
100582,59,1.92,640,0,415.49
101068,1,404.37,638.25,84.94,427
101068,39,362.37,458.32,127.89,242.6
101420,63,0,498.39,133.15,368.64
101420,17,61.36,262.01,60.63,174.59
101762,2,41.51,514.4,0,344.8
101762,17,418.65,636.39,69.17,337.44
101780,25,72.34,201.99,174.05,528.53
101780,25,372.7,466.47,221.37,340.72
101780,25,0,105.37,256.99,403.57
101780,25,0.24,59.91,309.4,408.21
101787,5,182.12,221.59,281.4,314.71
101884,85,464.45,501.73,57.61,90.03
101884,8,291.2,332.75,360.29,390.96
101884,8,162.25,179.78,361.95,379.05
102331,4,136.08,362.6,110.46,264.15
102331,1,197.31,276.39,46.83,153.55
102356,1,166.17,403.6,52.61,412.39
102356,4,14.41,380.54,166.49,629.19
102644,70,33.71,170.79,241.57,433.71
102707,44,323.77,479.07,186.89,592.26
102707,47,477.22,607.87,361.7,605.12
102707,79,6.88,605.12,373.35,605.77
102820,1,22.96,414.71,12.91,532.38
102820,61,45.82,253.42,485.51,568.55
103585,70,313.55,360.22,346.59,416.8
103585,81,0,89.25,380.63,434.21
103585,81,193.01,255.68,321.92,340.99
103585,86,115.28,143.05,308.82,354.86
104119,16,134.94,430.56,1.65,454.87
104119,16,479.66,618.18,234.9,346.18
104119,16,28.31,125.2,253.54,321.44
104198,13,287.36,497.19,117.98,315.17
104424,37,95.48,102.97,358.85,366.54
104424,37,231.29,237.58,279.16,289.79
104424,1,146.23,264.61,163.21,541.41
104424,43,223.82,309.83,186.2,308.97
104455,24,76.53,597.89,25.49,395.63
104455,24,168.31,359.15,199.48,352.05
104603,23,158,279.15,234.24,299.96
104603,23,422.32,443.76,160.09,185.48
104619,25,136.73,322.81,72.52,465.68
104782,13,250.28,320.22,69.94,369.94
104803,70,66,261.74,58.27,455.37
105249,70,225.99,346.47,216.89,333
105249,81,137.45,217.9,190.46,214.57
105249,81,139.25,214.5,199.8,268.99
105455,85,124.75,185.57,146.78,210.78
105455,85,189.24,215.45,153.52,213.39
105455,3,333.56,350.99,517.21,531.79
106048,6,145.23,523.22,66.36,319.32
106266,59,412.68,597.19,221.92,395.22
106281,7,102.4,287.37,69.98,418.52
106281,7,183.25,351.04,48.57,141.3
106330,88,254.28,578.61,15.19,395.17
106563,85,262.81,350.78,461.74,551.94
106757,1,212.92,421.52,223.33,640
106757,1,276.42,280.77,192.32,201.14
106757,22,0,301.54,35.82,640
106881,16,208.17,272.22,239.96,400.09
106912,1,234.86,284.95,230.18,397.37
106912,41,217.37,290.59,382.99,406.71
107087,17,49.69,260.21,83.53,347.54
107087,62,101.23,490.5,0,393.87
107087,3,0.92,637.29,168.27,422.64
107094,1,476.74,625.12,77.78,422.41
107094,27,582.73,618.96,188.82,250.86
107094,35,364.62,525.33,367.45,426
107554,3,93.91,118.57,174.61,213.3
107554,42,0,552.43,198.38,325.95
108026,1,111.32,640,0,423.2
108026,74,85.91,241.17,123.18,167.49
108026,76,0,252.42,167.31,428
108244,17,182.12,536.46,157.18,352
108440,7,14.63,502.27,166.77,228.22
108495,1,73.83,333,3.46,494.52
108495,41,92.13,294.38,314.61,447.19
108864,22,116.49,331.15,178.05,393.78
108864,22,309.57,525.3,190.92,406.65
109055,17,128,469.68,91.56,445.62
109055,2,2.06,639.66,2.06,473.82
109798,60,202.04,404.09,156.4,321.78
109798,60,50.14,264.9,92.79,178.85
109798,60,7.59,219.19,175.35,315.3
109798,67,403.74,497.77,222.53,327.78
109827,88,157.21,407.8,128.63,371.6
109916,51,109.19,353.51,8.11,218.92
109916,51,282.42,587.38,198.76,467.22
109916,61,121.91,342.51,25.05,188.16
109992,1,23.95,92.71,203.58,320.67
109992,36,2.81,100.11,310.84,321.08
110282,10,422.71,495.2,86.14,233.01
110359,5,223.14,426.08,150.28,378.23
110449,1,146.96,500,16.47,362.75
110449,73,308.43,415.45,258.71,319.38
110449,1,1.68,247.2,14.8,302.35
110449,75,10.98,37.92,90.46,163.15
110638,22,107.47,587.24,2.94,351.26
110638,22,228.31,438.46,130.01,343.03
110638,22,0,125.42,0,307.9
110721,5,15.03,637.8,1.17,352.48
110721,1,223.41,245.81,310.23,362.62
110784,6,200.02,287.34,273.91,387.42
110784,1,185.64,234.31,271.55,382.6
110784,8,0,273.54,232.96,419.88
110884,51,16.84,80.9,347.71,410.05
110884,70,375.9,613.39,446.83,625.82
110884,81,28.44,313.28,351.29,481.5
110972,23,85.36,509.98,8.83,434.54
111036,79,43.15,401.26,18.46,634.01
111036,3,251.48,424.66,3.01,141.55
111179,85,174.28,203.57,172.3,237.12
111179,85,228.68,298.86,152.89,223.39
111609,65,428.04,640,51.76,421.96
111609,1,350.91,475.27,82.91,354.77
111609,73,506.04,640,352.92,429
111951,70,449.11,640,293.35,424.99
111951,81,39.9,159.03,233.8,301.79
111951,81,220.62,291.29,194.83,236.85
111951,86,148.38,193.28,217.47,273.18
112110,1,211.42,433.62,0,298.66
112110,33,216.81,381.84,284.43,364.25
112626,63,267.24,423,173.14,471.89
112626,33,115.06,348.04,184.09,569.53
112634,25,3.87,576.77,24.81,443
112634,25,578.18,640,193.06,307.06
112798,17,66.54,509.1,138.88,300.59
112798,73,0,96.44,46.8,227.52
112798,84,334.35,370.94,95.84,149.51
112798,84,623.58,640,129.34,193.42
112997,77,58.97,427.15,64.73,563.78
112997,1,4.3,403.23,76.22,479.45
113051,9,34.59,446.49,198.38,382.16
113235,19,72.99,133.82,214.31,260.66
113235,1,0,182.55,365.2,474.73
113235,57,118.59,389.65,346.73,463.06
113235,3,61.43,89.92,199.97,210.72
113354,24,260.99,402.51,158.88,352.99
113354,24,366.49,482.16,174.59,317.3
113354,24,3.24,268.58,151.28,327.1
113403,88,248.3,454.04,96.99,333.13
113403,88,47.63,290.87,98.31,314.18
113403,88,423.13,565.04,155.58,341.11
113403,65,0,638.43,0,441.63
113867,85,327.85,373.55,109.49,132.98
114770,3,148.2,533.87,139.39,334.39
114770,4,119.01,444.47,237.71,395.49
114770,5,300.67,640,0.75,176.44
114871,52,201.51,544.07,30.71,360.79
114871,67,3.33,640,3.6,420.62
115118,7,82.52,504.72,86.36,343.52
115885,17,345.16,500,3.23,250.81
115885,65,219.1,499.72,166.85,375
115885,73,0,370.75,33.96,375
115898,1,279.86,462.58,6.25,297.65
115898,42,139.68,382.71,238.96,312.77
116068,1,225.34,316.14,119.49,370.05
116068,1,5.07,87.84,116.55,352.2
116068,38,66.53,246.84,167.55,363.86
116068,1,113.01,220.89,47.95,375
116206,49,403.42,640,126.2,375.37
116206,47,140.6,317.49,0.83,118.4
116206,57,101.17,289.85,129.73,345.24
116479,62,42.7,127.51,341.42,458.59
116479,63,41.89,120.72,341.18,454.79
116479,65,58.02,328.06,80.25,632.28
116589,24,262.42,456.26,77.67,369.71
116589,24,0,285.87,75.67,375
116589,24,375.59,500,71.66,209.32
116825,17,74.43,393.98,5.66,355.96
116825,49,377.51,508.3,130.98,259.59
116825,65,17.72,417.82,2.49,355.03
117197,77,448.75,465.8,156.93,168.33
117197,1,321.89,537.53,113.18,346.61
117374,16,303.92,331.53,57,113.41
117374,17,460.7,551.11,266.42,380.87
117374,17,71.01,162.29,218.56,281.79
117525,18,32.32,203.03,317,494.78
117525,1,150.56,500,80.71,494.19
117645,1,395.79,428.36,166.07,222.57
117645,36,415.24,429.24,203.19,230.32
117744,1,80.72,237.84,28.11,418.74
117744,43,120.27,234.81,362.38,525.6
117914,44,16.07,29.49,245.79,273.58
117914,70,8.97,181.61,277.58,500
117914,81,132.75,333,425.86,500
118209,19,9.27,362.58,72.1,452.19
118209,19,386.9,602.07,42.93,451.55
118405,51,290.14,311.62,352.37,370.91
118405,1,547.83,572.77,360.53,427.39
118515,17,270.13,395.24,118.7,278.47
118515,15,150.27,640,199.3,299
118594,21,36.16,595.95,18.7,339.12
118594,21,521.01,640,5.56,312.1
118921,1,308.81,472.64,132.1,358.27
118921,35,352.16,444.72,323.45,403.01
118921,35,387.25,438.06,336.77,370.05
119038,21,485.34,600.36,233.06,334.44
119038,21,508.64,625.65,198.84,324.19
119038,21,359.28,429.28,205.25,271.45
119088,1,472.56,499.2,19.26,97.38
119088,1,41.29,85.24,50.56,171.91
119088,34,165.72,195.49,279.47,289.15
119088,1,222.86,321.93,173.47,285.81
119677,61,197.11,375.96,40.69,261.18
119677,48,384.08,640,238.46,359.12
120572,15,468.53,509.73,265.75,281.55
120572,85,131.67,150.26,123.51,146.7
120584,85,267,340.09,202.16,276.65
120777,54,293.26,369.94,158.43,256.18
120777,47,285.34,375.32,14.45,145.54
120777,54,121.63,205.17,124.49,209.12
121591,1,256.28,378.53,122.25,285.35
121591,41,258.69,344.53,108.86,187.07
121673,1,152.6,333.76,83,242.54
121673,42,177.81,444.1,239.91,289.63
122046,28,123.13,362.24,77.45,287.92
122046,62,102.1,193.15,331.61,585.95
122046,1,82.16,276.76,191.71,606.85
122217,1,162.7,224.35,294.91,370.17
122217,1,85.72,140.81,273.7,367.54
122217,41,179.36,203.56,363.46,380.05
122217,41,97.26,122.91,361.36,373.34
122606,6,80.72,542.42,11.84,468.16
122606,1,372.16,418.38,157.4,207.95
122672,1,226.52,539.33,108.61,327.58
122672,42,133.75,550.11,244.85,344.09
122745,13,216.24,357.01,110.29,252.52
122927,16,313.52,552.65,159.27,331.09
122927,16,11.67,137.71,170,288.26
122969,24,1.49,387.38,48.49,327.11
122969,24,0,433.5,4.88,328.88
123131,8,75.47,602.77,30.25,354.08
123131,8,72.67,154.64,183.12,268.79
123131,8,49.52,79.91,226.03,287.96
123131,8,0,39.65,219.66,284.97
123480,90,212.22,241.03,313.99,341.91
123480,90,278.9,296.82,374.48,386.62
123480,1,108.7,394.98,111.57,461.35
123480,77,146.54,172.47,182.03,264.98
124442,38,121.71,192.81,179.59,269.83
124442,1,195.13,284.77,168.45,382.5
124636,21,25.81,554.32,47.48,423.23
124636,21,430.36,640,189.13,393.3
124636,21,524.04,572.94,65,168.37
124975,24,174.78,587.36,53.72,413.78
124975,24,118,588.09,29.5,394.06
125211,24,73.18,640,88.2,472.41
125245,56,145.64,267.92,103.58,244.55
125257,1,343.03,393.83,89.54,230.79
125257,36,336.97,409.13,215.24,238.37
125405,18,220.9,383.13,109.24,406.08
125405,18,450.09,580.79,4.6,171.2
125405,34,234.24,316.54,234.65,284.66
125472,1,88.13,403.07,1.99,500.95
125472,41,7.19,287.64,490.43,558.02
125806,21,281.18,640,131.83,420.39
125806,21,1.91,375.45,51.46,420.24
125850,17,110.32,579.16,19.09,444.45
125850,51,63.23,592.26,7.09,460.74
125952,33,60.54,311.35,5.05,584.5
126110,18,105.06,161.2,52.22,184.58
126110,8,0.54,319.28,0.54,237.3
126110,1,261.62,290.27,104.32,191.89
126216,22,404.61,549.61,153.9,260.11
126216,22,189.22,289.08,150.52,244.13
126216,22,148.14,218.73,148.72,237.43
126216,22,296.01,368.89,191.46,247.27
127476,59,0,480,44,620
127494,50,9.87,232.39,38.32,197.95
127530,37,503.38,544.2,253.39,292.38
127530,1,254.52,542.01,15.46,440
127530,43,301.57,408.73,100.02,200.03
